areaid,districtid,percent
64673,270,1
47804,2,1
58152,92,1
105597,361,1
12058,105,0.138505285133238
165714,68,1
130426,294,1
122919,365,1
71224,9,1
101051,23,1
32499,303,1
73041,90,1
152599,142,1
108068,404,1
123813,478,1
86366,178,1
45341,163,1
21447,288,0.803015513613416
183511,77,1
136049,18,1
22606,18,0.130261579073674
150681,18,1
25873,284,1
102402,28,1
59777,434,1
28025,345,3.20085782989841E-05
86047,132,1
106631,116,0.106151753929843
101342,132,1
156898,451,0.926377349584585
128190,458,1
3372,464,0.569051507437117
42246,464,1
128451,105,1
121607,362,1
63934,294,1
183444,83,1
21433,90,1
101139,93,1
5381,77,1
180746,333,1
185602,442,0.999831903849002
98671,377,1
92906,212,0.918119930243348
7804,355,0.79047157803732
135133,53,1
120962,53,1
163343,386,1
46022,465,1
117383,344,1
35580,15,0.197341206498562
77420,436,1
159047,239,0.857380817003147
77976,379,0.324542417635174
130314,159,0.999968000255998
28667,176,1
172319,7,1
153628,2,1
84928,115,0.004665660975307
70417,2,1
49132,163,1
20473,267,1
135826,172,1
96404,181,1
187285,181,1
79418,181,1
106688,163,1
86018,163,1
31904,163,1
92128,163,1
117227,2,1
110525,2,1
44816,212,1
6935,436,1
129977,15,1
29355,239,1
133765,449,1
72332,431,0.948743710547067
165302,54,1
78630,101,1
122910,314,1
139199,101,1
189247,314,0.00126412135565
188200,257,1
42361,54,1
46547,2,1
72784,42,0.117732028889823
17729,151,1
88249,18,1
109613,18,1
59262,27,1
163663,132,1
137196,418,1
50474,418,1
88534,132,1
78418,268,1
117403,185,1
107855,15,1
12307,84,1
97813,362,1
119100,16,1
182665,467,0.846055317615979
107208,9,1
71800,154,1
120377,100,1
142424,296,1
113732,296,1
30865,181,1
160685,386,0.446526685634937
27184,465,1
175708,355,1
135292,361,1
64722,296,0.053902594257488
64251,100,1
63882,302,0.260629168350343
141132,296,1
108670,100,1
45541,464,0.016743653582894
24116,296,1
57339,296,1
125893,9,1
106174,365,1
42079,404,1
166414,142,1
47039,142,1
136766,434,1
149486,101,1
114902,314,1
27199,325,0.988571131405987
89101,7,1
32562,294,0.960115532939689
41614,105,0.947188661059586
164737,294,1
32199,68,0.026369606717066
254,124,9.20265036330463E-05
172109,16,1
89460,169,1
157745,169,1
73394,231,1
130854,231,1
92826,361,0.857084555337273
50444,296,1
53773,458,1
157605,296,1
57725,54,1
185124,431,1
154363,333,1
126190,54,1
67984,431,1
114575,18,1
27959,254,1
38809,18,1
14230,53,1
1329,361,1
175941,231,1
12790,344,1
13176,314,1
77257,292,1
144814,314,1
87987,28,1
124075,163,1
123324,2,1
53027,163,1
171795,163,1
9559,267,1
124449,356,1
14160,424,1
71608,418,1
38217,283,0.131928496555256
189417,137,1
37139,268,1
55374,137,1
138912,418,1
179068,141,1
34370,222,0.001444468007634
16715,122,1
69758,143,1
28468,143,1
77522,116,1
164750,137,1
159780,143,1
88021,203,1
132621,476,0.420733610197566
186267,454,1
50728,297,1
87856,431,0.123517921046522
19519,155,1
181249,449,1
154628,54,0.084799532736452
76410,77,0.03020571721082
65508,77,1
145602,431,0.869722552469247
34281,267,0.878550119570347
70762,267,1
4546,267,1
106044,70,1
51968,405,1
114345,257,1
102291,123,0.029938897758784
121175,257,1
170288,405,1
113344,101,1
177189,434,1
106373,30,1
66514,134,1
74635,434,1
149737,165,1
58024,283,1
132124,283,0.927284875254053
2523,389,1
16903,268,1
4253,176,1
27599,320,1
110439,176,0.949200331145692
190203,320,0.344331035365761
75646,239,1
134607,436,0.069930433808049
24128,231,0.141512076444131
167874,355,1
132772,344,0.009180737260426
14259,163,1
179953,283,0.969221228670307
154288,53,1
80790,344,1
7965,300,0.013137208623193
122587,53,0.997578110926523
154592,465,1
51507,231,1
187785,285,1
37657,405,1
120512,257,1
72629,219,1
36285,156,1
127018,24,0.017413432991093
99553,172,1
45139,20,0.859754243932097
187515,5,1
31626,270,1
144180,163,0.016303978170674
96031,54,1
110459,442,0.389072105532787
115284,7,1
161750,365,0.000676351702886
38137,169,1
184505,169,1
167679,23,0.453777847141354
30774,231,1
114719,361,1
141450,144,1
59756,295,0.939541136834692
122965,418,1
57181,132,1
15273,116,0.140947543147411
187162,418,1
79199,418,1
143254,132,1
79084,478,0.265379966218109
164347,199,0.499555936054792
117381,325,1
12654,22,1
71070,163,1
159253,2,1
175288,283,1
39630,411,1
126057,137,1
94823,224,1
179323,231,0.226183855156547
157392,355,1
31893,344,0.074720533437929
163776,7,1
116821,176,1
128566,239,1
43089,212,1
112025,436,0.992539523714228
36135,431,1
94178,54,1
22806,431,1
85589,452,0.105706248824619
57402,101,1
28472,434,1
934,101,1
164615,431,1
149829,337,0.326683950261654
141605,90,1
35127,90,0.931948249315123
55958,9,1
4208,144,1
141953,9,1
41357,144,0.010946815453668
141372,105,0.369987922222311
151330,286,1
130602,231,1
154046,344,1
110437,231,1
125768,54,1
68600,54,1
131368,77,1
149041,109,1
109302,101,1
89095,109,1
170803,109,1
38884,400,0.023899169750925
24760,132,1
130084,132,1
179289,393,1
4046,18,1
169560,18,1
33868,361,1
67189,361,1
16312,28,1
88494,134,1
174284,109,1
80314,442,0.832837720474348
158307,163,1
111338,2,1
95307,267,1
70676,19,0.247554109695929
100728,267,1
117165,219,1
67395,233,0.250945291149674
187085,314,1
152871,116,1
71740,418,1
148868,418,0.533347738403918
82501,268,1
187622,442,0.84944467791319
44293,442,1
164278,431,1
137277,30,0.736360253368172
181593,109,1
77031,134,1
62785,314,1
63930,199,0.707606386596309
48125,199,0.940207150658297
107991,199,1
110976,83,1
17419,303,1
122772,303,0.069970682228151
142985,296,1
23324,296,1
40941,100,1
119169,100,0.298361364555351
55990,296,1
19649,53,1
15651,361,0.457891346188474
13011,344,1
127466,181,1
166285,181,1
94352,181,1
106820,181,0.111776103509292
13010,300,1
157646,386,1
160744,231,1
59296,454,1
32005,121,1
118887,454,1
98642,454,1
178160,121,1
99988,267,1
55170,172,1
109394,163,1
105485,270,1
113379,163,1
64877,405,1
115302,285,1
188256,405,1
7234,285,1
6981,168,1
104096,405,1
7211,257,0.488757481675895
157691,178,0.809502850855257
134446,199,1
76765,199,1
106247,163,1
47263,284,1
157776,5,1
182529,77,1
103720,431,1
178223,77,1
83054,431,1
43243,333,1
27084,377,1
78309,468,1
173641,182,0.971337464942007
166050,468,0.000176112007237
22040,116,0.050763187788995
79313,137,1
46349,105,0.387107869015053
163019,105,1
147291,137,1
90873,418,1
17793,137,0.344456895861683
65476,5,1
69397,53,0.742857485979176
184185,416,0.670050984880622
121080,231,1
133116,454,1
146682,39,1
80919,124,1
124725,90,1
40645,405,1
38768,109,1
78276,134,1
121049,314,1
140072,418,0.041841071157032
116454,224,1
56372,418,1
159355,176,1
86033,176,1
125672,70,0.927902171823948
14985,405,1
141152,405,1
1206,146,1
84379,168,1
58854,168,1
60535,168,1
140498,410,1
737,410,1
64676,410,0.957675408760234
21725,314,1
133179,101,1
116446,314,1
93123,434,1
65686,30,1
58671,109,1
167853,43,1
50356,151,1
75000,270,1
9947,2,0.428555414094341
102745,332,1
96273,267,1
108787,156,1
106872,267,1
183099,267,1
57970,267,1
148377,356,1
1749,21,1
29237,361,1
141156,56,1
98316,172,0.975302268061042
182631,2,1
71660,2,1
16048,2,1
50301,270,1
174253,2,1
51917,43,0.758222585047081
119976,270,1
117019,18,1
162811,218,1
10034,453,1
53026,314,1
46593,101,1
119662,434,1
79171,314,1
35946,268,1
188254,137,1
87601,116,1
43718,137,1
171437,314,1
46257,434,1
151817,28,1
152142,134,1
26492,156,1
124096,156,1
125976,267,1
157139,5,1
33111,2,1
85600,163,1
30132,373,0.312029533873561
71149,390,1
125844,163,1
12049,21,1
184583,156,1
133349,267,1
161779,267,1
135848,156,1
119642,356,1
167231,267,1
111877,156,1
36377,172,0.999927963693702
19658,18,1
183801,141,0.918305428025921
81535,418,1
136861,132,1
76483,207,1
167393,389,0.302628366506438
11421,418,0.6441118802769
111910,267,1
144604,156,1
51520,156,1
66289,267,0.635890668426209
61625,5,1
124257,163,1
146632,288,0.994079360570942
188592,163,1
179225,89,0.75393789018729
170927,333,1
118228,54,0.195487639011121
187866,355,1
187304,231,1
181613,361,1
143223,355,0.002741743749024
186783,54,1
15350,159,1
146948,320,1
169191,7,1
63145,30,1
143977,294,1
173893,105,1
150887,94,1
150609,68,0.443795649650811
22950,441,0.621500712262112
162120,165,1
35404,116,0.580404391912162
181746,116,0.731475630144547
180763,314,0.084678032272775
68304,314,1
127561,30,1
3396,28,0.719499995998688
117397,434,1
175843,28,0.628940355482286
98173,134,1
15727,18,1
74345,182,1
100395,377,1
132838,18,1
23117,377,0.095605332351493
151237,182,0.254085111150233
77705,377,1
56567,315,1
130625,52,0.081864161271477
13802,163,1
168337,109,1
6046,30,1
160053,134,1
64981,314,1
115713,434,1
49272,224,1
91341,137,1
53371,132,1
114144,409,1
45934,382,0.692364334880743
76487,137,0.408469086672619
126892,418,0.943249299719888
111496,28,0.675070823796796
73472,134,1
108411,109,1
162699,109,1
148604,84,1
174097,436,1
130213,153,1
61436,418,1
84599,268,0.302687355034792
27409,268,1
152149,182,0.858835202381286
149285,182,1
142299,182,1
134802,132,1
68091,185,0.859741776993586
165602,268,1
26844,30,1
53949,139,1
39796,30,1
112598,1,0.311701663779688
27574,77,0.975705846355677
127174,333,0.600001600890095
178251,442,1
188581,449,0.124816975108615
120365,449,1
143655,405,1
43597,285,1
72718,405,1
151621,405,1
89167,70,1
96664,405,0.657380422424699
183092,176,1
152264,320,1
177856,181,0.150007605049753
15083,7,1
103743,176,0.097298205202035
114136,58,1
59939,156,1
76786,267,0.249405149902225
9392,30,1
59672,134,1
119589,18,0.946682824598451
182019,218,1
93001,18,1
52418,155,1
127675,333,1
49806,405,0.986760508121049
52256,405,1
76672,146,1
19630,176,1
68775,320,1
115760,176,1
143956,15,1
166588,84,0.011361998558732
109193,436,1
62071,5,1
129578,163,1
58599,2,1
19209,58,1
145524,156,1
178321,58,1
13123,467,0.507378988196021
179895,23,1
185419,77,1
64298,431,1
164838,431,1
117230,131,0.01538079980159
48585,7,1
151409,320,1
10902,72,0.004297443941164
111822,7,1
49664,267,1
53998,267,1
131870,156,1
176430,267,1
117411,314,1
90910,30,1
107659,109,0.921270204434276
149288,418,0.741682606503453
93198,116,1
26837,141,0.578561621628113
98160,302,1
11332,93,0.446129644306746
162364,22,1
128945,199,0.98777409275847
119930,464,0.134209652047568
154042,100,1
74066,296,1
77578,163,1
62719,431,1
2482,73,0.041259921905006
69272,333,0.827662665647401
146413,377,0.809188594297149
75491,468,1
182430,377,1
9091,18,1
51527,18,1
45526,18,0.317825302674575
58951,418,1
11756,116,1
73365,389,0.291871620512862
163488,333,0.793589235615002
42941,218,0.491595915442781
140879,468,1
122846,377,0.728174261736774
161690,231,1
166397,53,1
48729,267,1
38299,267,1
5302,172,1
135508,344,1
162091,361,0.856143664271195
170498,56,1
122299,77,1
71496,77,1
141003,333,1
1222,116,0.915593739625705
92966,165,1
64863,207,0.02009454845308
169759,18,1
47046,18,1
47163,18,1
162454,18,0.081091349749439
165783,468,1
92328,468,0.351926417495857
82544,18,1
58269,18,1
117682,182,1
145743,116,1
15400,165,1
102867,165,1
23188,400,0.708981202135066
154272,395,1
89548,478,0.748195823677037
174662,93,1
122194,325,0.024125737053068
130282,199,1
78481,267,0.990426335974022
98687,156,1
154697,267,1
33995,132,1
12901,268,1
36376,165,1
13559,207,1
170144,434,1
103863,292,1
140651,134,1
28773,77,1
60095,409,0.032881206737887
53165,431,1
183067,77,1
41723,393,0.128340490932596
92450,361,1
29021,355,1
34116,53,1
81822,441,0.507596826019279
132780,389,1
184158,137,1
148768,418,1
17162,137,1
126994,165,0.208475871533571
75891,283,1
40956,109,1
27770,101,1
70556,77,1
92739,77,1
175368,134,1
182475,434,1
88248,28,1
103616,218,0.331438635817789
124323,386,0.400743503349367
25576,355,1
137307,355,1
105541,137,0.679130619287633
73375,389,1
116477,141,1
94432,165,1
64520,182,1
36539,141,1
155027,141,0.016739382780291
64195,268,0.999156195762583
53230,101,0.994859424255517
148048,109,1
77177,109,1
184960,224,0.723001408135181
172443,141,1
117683,213,0.63605847709887
139063,165,1
43781,84,0.049764607920063
185100,452,0.244612319043542
62395,77,1
115319,77,1
79661,442,1
171548,284,1
145272,163,1
94633,163,0.015871809234216
167977,109,1
32511,101,0.104568966551852
1671,314,1
3604,134,1
120326,54,1
113849,77,1
132777,77,1
185692,18,1
4325,159,1
129224,320,1
15518,176,1
129539,155,0.269262475489215
161318,155,1
25063,431,0.350309216451516
5383,77,1
189017,2,1
189431,5,1
158887,390,1
48670,5,1
10049,163,1
74748,270,1
10921,284,0.025471920858962
8442,267,1
141140,156,1
157268,156,1
187108,356,1
121068,156,1
156629,219,1
64783,356,0.083765945268753
183182,142,1
116256,142,1
49481,417,0.801679664067187
179714,15,1
66637,24,0.89448265651946
101662,458,1
187536,154,1
47363,154,1
50909,296,0.021050819777123
72781,465,1
4873,300,0.578919788149831
123299,9,1
68944,199,1
36525,405,1
97836,405,1
94443,405,1
170355,405,0.023035995243872
141769,405,1
161433,70,1
143401,200,0.132100010404411
135454,427,0.062027630963003
118929,105,1
150378,105,1
87422,431,1
171537,431,1
88328,73,1
160836,54,1
157853,431,1
3235,442,1
96115,442,1
83923,442,1
132637,393,1
114673,18,1
5282,18,0.196443498746105
174037,30,0.894445155817341
140134,134,1
116606,434,1
32922,255,0.874311625524285
168881,436,1
14374,161,0.319682398658519
43976,154,1
143732,290,0.083196273575279
65872,173,1
69774,303,0.734637229021678
138418,303,0.171372233754495
163459,314,1
163563,30,1
144415,314,1
114668,283,1
152639,56,0.168457087946187
154846,300,0.658392572116635
126940,231,1
88724,100,1
124026,296,1
135512,159,1
116782,320,0.92950741616552
42190,442,1
115151,452,0.989852793482741
105453,218,1
67821,468,1
68893,18,1
133301,165,0.75121330575305
173019,283,1
149441,231,1
6303,361,1
13103,101,1
102027,109,1
11877,28,1
7980,134,1
96368,373,1
167090,2,1
147459,2,1
151075,2,1
50088,270,0.316377741787135
177736,163,1
144567,332,1
24946,151,1
64551,276,1
174027,168,0.941564312862572
42873,463,0.782507120683586
179952,285,1
90318,169,0.939042885668896
65837,16,1
81313,169,1
183947,267,1
35,189,1
22832,267,1
14816,418,1
170584,283,1
61964,213,1
24800,476,1
1758,344,1
62609,131,1
173474,176,0.939896895259502
23788,381,0.23168940524835
127779,105,1
27063,2,1
125353,163,0.484029061347288
24619,332,0.718937621247575
107113,239,1
118909,436,1
148711,417,0.746291697160934
69022,154,0.112853216404684
38156,296,1
9071,296,1
136517,176,1
114705,176,1
118448,434,1
16281,101,1
15118,314,1
130037,30,1
29250,267,1
31602,267,1
54902,116,0.986604160750071
13459,283,1
13386,30,1
83347,134,1
13528,434,1
175547,30,1
68137,137,1
182653,418,1
138150,137,1
110259,224,1
99104,436,1
92821,436,1
165983,141,0.662789441031081
42226,418,1
137324,137,1
87381,344,1
165395,361,0.000528154221033
68937,355,1
132962,231,1
95692,276,1
70559,373,0.28787357609113
131763,465,1
88708,386,0.973968858671511
178124,212,1
110560,15,1
155509,436,1
82645,296,1
124986,464,1
14404,9,1
140831,314,1
97845,134,1
86293,109,1
52838,389,0.875747484369872
77528,283,1
183970,411,1
5929,224,1
44287,418,1
127031,93,0.99825077554288
131082,22,1
178083,176,1
153414,7,1
28287,296,1
13210,161,1
124438,100,1
32318,464,1
183944,431,1
32836,333,1
28696,431,1
76405,77,1
58875,54,1
151949,73,0.063687463743474
142849,333,1
75838,424,1
77539,156,1
12001,156,1
16763,268,0.793182599793654
166162,141,1
68740,22,1
113024,478,1
117294,7,0.374099107210744
19109,176,0.883098653507
25605,23,1
33353,16,1
110634,365,0.234465978622337
178735,454,1
55916,197,0.948744623387016
26856,450,0.804461112356313
152454,294,0.265305142719981
106152,105,1
908,105,1
114114,362,1
106520,54,1
100796,77,0.74395945908111
134276,77,1
183447,77,1
55465,333,1
167280,442,1
57939,431,1
118186,77,1
83238,54,1
140503,18,1
90925,386,1
9432,344,1
37456,53,1
185568,5,1
13853,454,1
71178,451,0.957194630228167
79288,365,1
142342,144,1
84008,316,0.336637349527817
15680,393,1
172130,377,1
59034,300,0.973489136826777
31875,231,1
181136,355,1
88417,154,1
125516,302,1
190109,161,1
136283,156,1
134212,417,1
134940,15,1
70231,436,1
76501,212,1
20888,434,1
170590,30,1
185544,102,0.148145182919751
126896,203,0.226636308706839
16038,468,1
156961,404,1
181181,325,1
88653,142,0.188387762777782
76667,22,0.004599025006699
188328,137,1
46206,283,0.961809765017025
75400,416,0.143297355920265
154932,344,1
147757,361,0.996250665236824
